,mention,anchor_type,mention_token_id,mention_character_id,eventclass,Patient_offsets,Agent_offsets,Location_offsets,Time_offsets,AgentPatient_offsets,Benefactive_offsets,Cargo_offsets,Source_offsets,Target_offsets,Path_offsets,Instrument_offsets,mention_span,mention_span_ids,mention_in_context,eventclass_no_number,last_token_id
140,eisch,isOfType,10-61,8074-8079,Request,None,None,None,None,None,None,None,None,None,None,None,eisch,['10-61'],"tegenwoordigen tijd van hun verblijf in deeze gewesten treken , niet kunnen Weigeren . Wij Verzoeken derhalven dat onze [ eisch ] van geld niet moge verminderd Worden , alzo er geen Vertier is van koopmanschappen en wij in tijd van rood",Request,10-61
141,verminderd,evokes,10-66,8099-8109,QuantityChange,None,None,None,None,None,None,None,None,None,None,None,verminderd,['10-66'],"in deeze gewesten treken , niet kunnen Weigeren . Wij Verzoeken derhalven dat onze eisch van geld niet moge [ verminderd ] Worden , alzo er geen Vertier is van koopmanschappen en wij in tijd van rood bij partikulieren Weinig geld zonder",QuantityChange,10-66
142,Vertier,isOfType,10-72,8131-8138,Trade,['10-75'],None,None,None,None,None,None,None,None,None,None,Vertier,['10-72'],"kunnen Weigeren . Wij Verzoeken derhalven dat onze eisch van geld niet moge verminderd Worden , alzo er geen [ Vertier ] is van koopmanschappen en wij in tijd van rood bij partikulieren Weinig geld zonder Vinder . Na dat Wij tijding",Trade,10-72
143,Vinder,evokes,10-87,8223-8229,HavingInPossession,['10-84[180]'],['10-83'],None,None,None,None,None,None,None,None,None,Vinder,['10-87'],", alzo er geen Vertier is van koopmanschappen en wij in tijd van rood bij partikulieren Weinig geld zonder [ Vinder ] . Na dat Wij tijding erlangden Wegens de verovering van Trinkonomale schreefde eerstgeteekende een brief aan den aldaar kommandeerenden Engelschen",HavingInPossession,10-87
144,erlangden,isOfType,10-93,8250-8259,Request,None,['10-91'],None,None,None,None,None,None,None,None,None,erlangden,['10-93'],"van koopmanschappen en wij in tijd van rood bij partikulieren Weinig geld zonder Vinder . Na dat Wij tijding [ erlangden ] Wegens de verovering van Trinkonomale schreefde eerstgeteekende een brief aan den aldaar kommandeerenden Engelschen officier , Waar bij hij hem",Request,10-93
145,verovering,isOfType,10-96,8270-8280,TakingUnderControl,['10-98'],None,None,None,None,None,None,None,None,None,None,verovering,['10-96'],"wij in tijd van rood bij partikulieren Weinig geld zonder Vinder . Na dat Wij tijding erlangden Wegens de [ verovering ] van Trinkonomale schreefde eerstgeteekende een brief aan den aldaar kommandeerenden Engelschen officier , Waar bij hij hem Verzogt dat de",TakingUnderControl,10-96
146,kommandeerenden,evokes,10-106,8349-8364,BeingLeader,['10-107[181]'],None,['10-105'],None,None,None,None,None,None,None,None,kommandeerenden,['10-106'],"Vinder . Na dat Wij tijding erlangden Wegens de verovering van Trinkonomale schreefde eerstgeteekende een brief aan den aldaar [ kommandeerenden ] Engelschen officier , Waar bij hij hem Verzogt dat de getrouwde Kompanies dienaren niet mogten na Madras Worden vervoerd en",BeingLeader,10-106
147,Verzogt,isOfType,10-114,8403-8410,Request,['10-113'],['10-112'],None,None,None,None,None,None,None,None,None,Verzogt,['10-114'],"de verovering van Trinkonomale schreefde eerstgeteekende een brief aan den aldaar kommandeerenden Engelschen officier , Waar bij hij hem [ Verzogt ] dat de getrouwde Kompanies dienaren niet mogten na Madras Worden vervoerd en dat het fonds van de dia konij onaengeroerd",Request,10-114
148,vervoerd,isOfType,10-125,8476-8484,Transportation,['10-116[182]'],None,None,None,None,None,None,None,['10-122[183]'],None,None,vervoerd,['10-125'],"kommandeerenden Engelschen officier , Waar bij hij hem Verzogt dat de getrouwde Kompanies dienaren niet mogten na Madras Worden [ vervoerd ] en dat het fonds van de dia konij onaengeroerd nogt blijven . De heer Admiraal Hughes , die inmiddels met",Transportation,10-125
149,vertrokken,isOfType,10-151,8614-8624,Leaving,None,['10-138[184]'],None,None,None,None,None,None,['10-148[187]'],None,None,vertrokken,['10-151'],"dia konij onaengeroerd nogt blijven . De heer Admiraal Hughes , die inmiddels met zijn Vloot na Madras Was [ vertrokken ] , dog den 23 . febr : net tien scheeper te rugge k Wan , heeft bij een beleefden brief",Leaving,10-151
150,te,evokes,10-162,8662-8664,Arriving[237],None,['10-138[185]'],None,['10-154[188]'],None,None,None,None,None,None,['10-159[189]'],te rugge k Wan,"['10-162', '10-163', '10-164', '10-165']","die inmiddels met zijn Vloot na Madras Was vertrokken , dog den 23 . febr : net tien scheeper [ te rugge k Wan ] , heeft bij een beleefden brief Van den 28:e febr : daar op geantwoord , dat hij",Arriving,10-165
151,rugge,evokes,10-163,8665-8670,Arriving[237],None,['10-138[185]'],None,['10-154[188]'],None,None,None,None,None,None,['10-159[189]'],te rugge k Wan,"['10-162', '10-163', '10-164', '10-165']","die inmiddels met zijn Vloot na Madras Was vertrokken , dog den 23 . febr : net tien scheeper [ te rugge k Wan ] , heeft bij een beleefden brief Van den 28:e febr : daar op geantwoord , dat hij",Arriving,10-165
152,k,evokes,10-164,8671-8672,Arriving[237],None,['10-138[185]'],None,['10-154[188]'],None,None,None,None,None,None,['10-159[189]'],te rugge k Wan,"['10-162', '10-163', '10-164', '10-165']","die inmiddels met zijn Vloot na Madras Was vertrokken , dog den 23 . febr : net tien scheeper [ te rugge k Wan ] , heeft bij een beleefden brief Van den 28:e febr : daar op geantwoord , dat hij",Arriving,10-165
153,Wan,evokes,10-165,8673-8676,Arriving[237],None,['10-138[185]'],None,['10-154[188]'],None,None,None,None,None,None,['10-159[189]'],te rugge k Wan,"['10-162', '10-163', '10-164', '10-165']","die inmiddels met zijn Vloot na Madras Was vertrokken , dog den 23 . febr : net tien scheeper [ te rugge k Wan ] , heeft bij een beleefden brief Van den 28:e febr : daar op geantwoord , dat hij",Arriving,10-165
154,geantwoord,isOfType,10-179,8735-8745,SocialInteraction,['10-138[186]'],['10-138[186]'],None,None,['10-138[186]'],None,None,None,None,None,None,geantwoord,['10-179'],"tien scheeper te rugge k Wan , heeft bij een beleefden brief Van den 28:e febr : daar op [ geantwoord ] , dat hij door staat kurdige noodzakelijkheid gedwongen genoodzaakt was geweest , veelen zo 5 getrouwden als ongetrouwden na Madras",SocialInteraction,10-179
155,gedwongen,isOfType,10-187,8791-8800,ForceToAct,['10-182[190]'],['10-184[193]'],None,None,None,None,None,None,None,None,None,gedwongen genoodzaakt,"['10-187', '10-188']","bij een beleefden brief Van den 28:e febr : daar op geantwoord , dat hij door staat kurdige noodzakelijkheid [ gedwongen genoodzaakt ] was geweest , veelen zo 5 getrouwden als ongetrouwden na Madras op te zenden , maar dat zij met",ForceToAct,10-188
156,genoodzaakt,isOfType,10-188,8801-8812,ForceToAct,['10-182[191]'],['10-184[192]'],None,None,None,None,None,None,None,None,None,gedwongen genoodzaakt,"['10-187', '10-188']","bij een beleefden brief Van den 28:e febr : daar op geantwoord , dat hij door staat kurdige noodzakelijkheid [ gedwongen genoodzaakt ] was geweest , veelen zo 5 getrouwden als ongetrouwden na Madras op te zenden , maar dat zij met",ForceToAct,10-188
157,op,evokes,10-200,8876-8878,Translocation[238],['10-192[194]'],None,None,None,None,None,None,None,['10-198[195]'],None,None,op te zenden,"['10-200', '10-201', '10-202']","dat hij door staat kurdige noodzakelijkheid gedwongen genoodzaakt was geweest , veelen zo 5 getrouwden als ongetrouwden na Madras [ op te zenden ] , maar dat zij met groote edelmoedigheid behandeld Waren , Wijl hunne huisen niet geplunderd en hunne goederen",Translocation,10-202
158,te,evokes,10-201,8879-8881,Translocation[238],['10-192[194]'],None,None,None,None,None,None,None,['10-198[195]'],None,None,op te zenden,"['10-200', '10-201', '10-202']","dat hij door staat kurdige noodzakelijkheid gedwongen genoodzaakt was geweest , veelen zo 5 getrouwden als ongetrouwden na Madras [ op te zenden ] , maar dat zij met groote edelmoedigheid behandeld Waren , Wijl hunne huisen niet geplunderd en hunne goederen",Translocation,10-202
159,zenden,evokes,10-202,8882-8888,Translocation[238],['10-192[194]'],None,None,None,None,None,None,None,['10-198[195]'],None,None,op te zenden,"['10-200', '10-201', '10-202']","dat hij door staat kurdige noodzakelijkheid gedwongen genoodzaakt was geweest , veelen zo 5 getrouwden als ongetrouwden na Madras [ op te zenden ] , maar dat zij met groote edelmoedigheid behandeld Waren , Wijl hunne huisen niet geplunderd en hunne goederen",Translocation,10-202
160,behandeld,isOfType,10-210,8929-8938,SocialInteraction,['10-206'],['10-206'],None,None,['10-206'],None,None,None,None,None,None,behandeld,['10-210'],", veelen zo 5 getrouwden als ongetrouwden na Madras op te zenden , maar dat zij met groote edelmoedigheid [ behandeld ] Waren , Wijl hunne huisen niet geplunderd en hunne goederen aan hen in eigendom gehoorende aan hen gelaaten waaren ,",SocialInteraction,10-210
161,geplunderd,evokes,10-217,8969-8979,IntentionalDamaging,['10-214[196]'],None,None,None,None,None,None,None,None,None,None,geplunderd,['10-217'],"na Madras op te zenden , maar dat zij met groote edelmoedigheid behandeld Waren , Wijl hunne huisen niet [ geplunderd ] en hunne goederen aan hen in eigendom gehoorende aan hen gelaaten waaren , en dat 't fords van de armen",IntentionalDamaging,10-217
162,gehoorende,evokes,10-225,9018-9028,HavingInPossession,['10-219[197]'],['10-222'],None,None,None,None,None,None,None,None,None,gehoorende,['10-225'],"zij met groote edelmoedigheid behandeld Waren , Wijl hunne huisen niet geplunderd en hunne goederen aan hen in eigendom [ gehoorende ] aan hen gelaaten waaren , en dat 't fords van de armen onaangeroerd was gebleeven en aangelegd konde Worden tot",HavingInPossession,10-225
163,gelaaten,evokes,10-228,9037-9045,HavingInPossession,['10-219[198]'],['10-227'],None,None,None,None,None,None,None,None,None,gelaaten,['10-228'],"edelmoedigheid behandeld Waren , Wijl hunne huisen niet geplunderd en hunne goederen aan hen in eigendom gehoorende aan hen [ gelaaten ] waaren , en dat 't fords van de armen onaangeroerd was gebleeven en aangelegd konde Worden tot nut Van de",HavingInPossession,10-228
164,aangelegd,evokes,10-242,9113-9122,Giving,['10-233[199]'],None,None,None,None,['10-248[200]'],None,None,None,None,None,aangelegd,['10-242'],"in eigendom gehoorende aan hen gelaaten waaren , en dat 't fords van de armen onaangeroerd was gebleeven en [ aangelegd ] konde Worden tot nut Van de geenen , Waar toe het bestend was . Wij hebben de eer een afschrift",Giving,10-242
165,aan,isOfType,10-273,9286-9289,Giving[239],['10-261[201]'],['10-257'],None,None,None,None,None,None,None,None,None,aan tebieder,"['10-273', '10-274']",bestend was . Wij hebben de eer een afschrift van deezen brief met een Nederduitsche Vertaaling onder de bijlaagen [ aan tebieder ] . Voorts hebben Wij de eer UWe Hoog Edelheeden hier nevens aan te bieder kopijen van twee schreete brieven,Giving,10-274
166,tebieder,isOfType,10-274,9290-9298,Giving[239],['10-261[201]'],['10-257'],None,None,None,None,None,None,None,None,None,aan tebieder,"['10-273', '10-274']",bestend was . Wij hebben de eer een afschrift van deezen brief met een Nederduitsche Vertaaling onder de bijlaagen [ aan tebieder ] . Voorts hebben Wij de eer UWe Hoog Edelheeden hier nevens aan te bieder kopijen van twee schreete brieven,Giving,10-274
167,aan,isOfType,11-11,9357-9360,Giving[240],['11-14[203]'],['11-3'],None,None,None,['11-6[202]'],None,None,None,None,None,aan tebieder,"['10-273', '10-274']",bestend was . Wij hebben de eer een afschrift van deezen brief met een Nederduitsche Vertaaling onder de bijlaagen [ aan tebieder ] . Voorts hebben Wij de eer UWe Hoog Edelheeden hier nevens aan te bieder kopijen van twee schreete brieven,Giving,10-274
168,te,isOfType,11-12,9361-9363,Giving[240],['11-14[203]'],['11-3'],None,None,None,['11-6[202]'],None,None,None,None,None,te,['11-12'],"Nederduitsche Vertaaling onder de bijlaagen aan tebieder . Voorts hebben Wij de eer UWe Hoog Edelheeden hier nevens aan [ te ] bieder kopijen van twee schreete brieven van koetsjiem van den 24 : ' Iunuarij en 12:e deezer , met een",Giving,11-12
169,bieder,isOfType,11-13,9364-9370,Giving[240],['11-14[203]'],['11-3'],None,None,None,['11-6[202]'],None,None,None,None,None,bieder,['11-13'],"Vertaaling onder de bijlaagen aan tebieder . Voorts hebben Wij de eer UWe Hoog Edelheeden hier nevens aan te [ bieder ] kopijen van twee schreete brieven van koetsjiem van den 24 : ' Iunuarij en 12:e deezer , met een portugeesch",Giving,11-13
170,aangebragt,evokes,11-36,9493-9503,Transportation,['11-14[204]'],None,None,None,None,None,None,None,['11-35'],None,['11-31[205]'],aangebragt,['11-36'],"schreete brieven van koetsjiem van den 24 : ' Iunuarij en 12:e deezer , met een portugeesch Vaartuig alhier [ aangebragt ] , Waar uit blijkt , dat de Engelschen door het Vernielen van het leger van Huider Ali bij Pallicheri Zig",Transportation,11-36
171,Vernielen,isOfType,11-47,9549-9558,Destroying,['11-49[208]'],['11-43[206]'],['11-54[209]'],None,None,None,None,None,None,None,None,Vernielen,['11-47'],"12:e deezer , met een portugeesch Vaartuig alhier aangebragt , Waar uit blijkt , dat de Engelschen door het [ Vernielen ] van het leger van Huider Ali bij Pallicheri Zig meester van het geheele Samarijnsche land gemaakt hebben , 't Welk",Destroying,11-47
172,meester,evokes,11-57,9607-9614,Occupation,['11-59[210]'],['11-43[207]'],None,None,None,None,None,None,None,None,None,meester,['11-57'],"Waar uit blijkt , dat de Engelschen door het Vernielen van het leger van Huider Ali bij Pallicheri Zig [ meester ] van het geheele Samarijnsche land gemaakt hebben , 't Welk die van koetssien bedugt heeft gemaakt voor een beleegering ,",Occupation,11-57
173,beleegering,isOfType,11-76,9721-9732,Besieging,['11-68[211]'],None,None,None,None,None,None,None,None,None,None,beleegering,['11-76'],"meester van het geheele Samarijnsche land gemaakt hebben , 't Welk die van koetssien bedugt heeft gemaakt voor een [ beleegering ] , Welke beduchting tans echter werkelijk is verminderd nu de fransche Vloot is aangekoomen . Onder het sluijter deezes ontvangen",Besieging,11-76
174,verminderd,isOfType,11-84,9776-9786,ScalarChange,['11-78[212]'],None,None,None,None,None,None,None,None,None,None,verminderd,['11-84'],", 't Welk die van koetssien bedugt heeft gemaakt voor een beleegering , Welke beduchting tans echter werkelijk is [ verminderd ] nu de fransche Vloot is aangekoomen . Onder het sluijter deezes ontvangen Wij berigt Van Manaar dat de Engelschen den",ScalarChange,11-84
175,aangekoomen,isOfType,11-90,9811-9822,Arriving,None,['11-86[213]'],None,None,None,None,None,None,None,None,None,aangekoomen,['11-90'],"bedugt heeft gemaakt voor een beleegering , Welke beduchting tans echter werkelijk is verminderd nu de fransche Vloot is [ aangekoomen ] . Onder het sluijter deezes ontvangen Wij berigt Van Manaar dat de Engelschen den 19 . ' februari met 500",Arriving,11-90
176,ontvangen,isOfType,11-96,9850-9859,Getting,['11-98[214]'],['11-97'],None,None,None,None,None,None,None,None,None,ontvangen,['11-96'],", Welke beduchting tans echter werkelijk is verminderd nu de fransche Vloot is aangekoomen . Onder het sluijter deezes [ ontvangen ] Wij berigt Van Manaar dat de Engelschen den 19 . ' februari met 500 . sipahis bezit van ons fort",Getting,11-96
177,bezit,evokes,11-113,9936-9941,Occupation,['11-115[218]'],['11-102[215]'],None,['11-104[217]'],None,None,None,None,None,None,None,bezit,['11-113'],"sluijter deezes ontvangen Wij berigt Van Manaar dat de Engelschen den 19 . ' februari met 500 . sipahis [ bezit ] van ons fort te Tutu Roeijn hebben genomen , en dat dezelve reets bezig waren , om hetzelve te ondermijnen",Occupation,11-113
178,springen,isOfType,11-139,10069-10077,Destroying,['11-136'],['11-102[216]'],None,None,None,None,None,None,None,None,None,springen,['11-139'],"hebben genomen , en dat dezelve reets bezig waren , om hetzelve te ondermijnen ten einde het te doen [ springen ] ; en Voorts dat nog Vier man van de agtergelatene bezetting te Manaar Waren aangekomen Wij hebben de Eer met",Destroying,11-139
179,aangekomen,isOfType,11-154,10153-10163,Arriving,None,['11-145[219]'],None,None,None,None,None,None,['11-151[220]'],None,None,aangekomen,['11-154'],einde het te doen springen ; en Voorts dat nog Vier man van de agtergelatene bezetting te Manaar Waren [ aangekomen ] Wij hebben de Eer met schuldige eerbied en trouwe te zijn /:onderstond:/ Hoog Edele Groot Achtbaere Heer Wel Edele Gestrenge,Arriving,11-154
